id,question,url,reason
63-20,"Cuando la carga sobresale de un vehículo, ¿es obligatorio señalizarla con el panel de la imagen?",https://www.todotest.com/tests/imgs/v20.jpg,q_image_like|q_sign_or_marking_desc
63-27,"En una vía con un carril para cada sentido de la marcha, ¿está permitido que un conductor adelante a varios vehículos a la vez?",https://www.todotest.com/tests/imgs/0376.jpg,a_visual_noun_plus_ref
63-29,"Si un conductor se encuentra esta señal, debe saber que en la próxima intersección...",https://www.todotest.com/tests/imgs/p2.jpg,q_sign_like
64-1,"La señal de velocidad máxima pintada sobre un carril, ¿qué indica?",https://www.todotest.com/tests/imgs/0222.jpg,a_visual_noun_plus_ref|q_sign_or_marking_desc
64-3,Esta señal indica la situación de un lugar donde se puede...,https://www.todotest.com/tests/imgs/2007.jpg,q_sign_like|q_sign_or_marking_desc
64-14,"En esta vía, la separación entre los trazos de la línea discontinua es sensiblemente más corta que en el caso general; ¿qué puede anunciar?",https://www.todotest.com/tests/imgs/0378.jpg,q_deictic_road|q_sign_or_marking_desc|q_marking_hard
65-5,La señal que se observa en la fotografía indica que tienen prohibido adelantar...,https://www.todotest.com/tests/imgs/r306.jpg,q_image_like|q_shown_appears|q_sign_or_marking_desc
65-6,"Las señales azules, ¿qué indican?",https://www.todotest.com/tests/imgs/0255.jpg,q_sign_or_marking_desc
65-12,"A falta de señalización, ¿cuál es la velocidad máxima permitida para una furgoneta cuando circule por una autovía que discurra dentro de poblado?",https://www.todotest.com/tests/imgs/0285.jpg,q_sign_or_marking_desc
65-20,"En esta carretera convencional con arcén transitable, ¿por dónde debe circular un ciclomotor?",https://www.todotest.com/tests/imgs/0189.jpg,q_deictic_road
65-22,"Un conductor se encuentra situado en el carril derecho de esta calzada, ¿puede seguir de frente?",https://www.todotest.com/tests/imgs/2008.jpg,q_deictic_road
65-27,"En este paso de peatones si el semáforo no funciona, ¿es obligatorio detenerse y ceder el paso a los peatones que intentan cruzarlo?",https://www.todotest.com/tests/imgs/2011.jpg,q_deictic_road
65-30,"Esta señal, ¿prohíbe la entrada a camiones?",https://www.todotest.com/tests/imgs/r112.jpg,q_sign_like|q_sign_or_marking_desc
66-20,"A la vista de la señal, ¿podremos realizar un cambio de sentido de la marcha?",https://www.todotest.com/tests/imgs/r403b.jpg,q_sign_or_marking_desc
66-29,¿Esta señal prohíbe efectuar un cambio de dirección a la izquierda?,https://www.todotest.com/tests/imgs/r304.jpg,q_sign_like|q_sign_or_marking_desc
67-5,¿Qué significa esta señal?,https://www.todotest.com/tests/imgs/p11.jpg,q_sign_like|q_sign_or_marking_desc
67-7,"Dadas las circunstancias, ¿podremos adelantar al vehículo que nos precede?",https://www.todotest.com/tests/imgs/0367.jpg,a_sign_or_marking_desc|a_marking_hard
67-15,"Este panel en un vehículo, ¿qué nos indica?",https://www.todotest.com/tests/imgs/v20.jpg,q_sign_like|q_sign_or_marking_desc
67-17,"Como norma general y a la vista de la señal, ¿circula correctamente un vehículo por el carril de la izquierda si su velocidad es de 70 km/h?",https://www.todotest.com/tests/imgs/s53a.jpg,a_visual_noun_plus_ref|q_sign_or_marking_desc
68-3,Esta señal indica...,https://www.todotest.com/tests/imgs/s51.jpg,q_sign_like|q_sign_or_marking_desc
68-17,¿Cuál será la velocidad mínima en esta vía para un turismo?,https://www.todotest.com/tests/imgs/0685.jpg,q_deictic_road
68-22,Para circular de forma segura la profundidad mínima de las ranuras del dibujo de los neumáticos será de...,https://www.todotest.com/tests/imgs/0313.jpg,q_image_like
68-23,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/r303.jpg,q_sign_like|q_sign_or_marking_desc
68-26,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/r500.jpg,q_sign_like|q_sign_or_marking_desc
69-21,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/r6.jpg,q_sign_like|a_visual_noun_plus_ref|q_sign_or_marking_desc
70-4,"El panel obligatorio para indicar la carga que sobresale por la parte posterior, ¿podrá sustituirse en algún caso?",https://www.todotest.com/tests/imgs/0215.jpg,q_sign_or_marking_desc
70-5,"Las cargas que sobresalen por detrás del vehículo, ¿se señalizarán con este panel?",https://www.todotest.com/tests/imgs/v20.jpg,q_sign_like|q_sign_or_marking_desc
71-3,¿A qué velocidad como máximo podremos circular en el preciso instante en el que observamos esta señal?,https://www.todotest.com/tests/imgs/s510.jpg,q_sign_like|q_sign_or_marking_desc
71-9,Estas señales de advertencia de peligro le indican...,https://www.todotest.com/tests/imgs/0664.jpg,q_sign_like|q_sign_or_marking_desc
71-13,La señal indica el paso de dos a tres carriles de circulación y además...,https://www.todotest.com/tests/imgs/s53c.jpg,q_sign_or_marking_desc
71-17,Esta señal indica que ha finalizado...,https://www.todotest.com/tests/imgs/r500.jpg,q_sign_like|q_sign_or_marking_desc
71-23,¿Podrá usted efectuar un cambio de dirección hacia la izquierda en esta curva de visibilidad reducida?,https://www.todotest.com/tests/imgs/0700.jpg,q_deictic_road
71-25,"A la vista de la señal, ¿qué vehículos tendrán prioridad de paso?",https://www.todotest.com/tests/imgs/r6.jpg,q_sign_or_marking_desc
71-28,¿Cuál será la velocidad mínima en esta vía para un turismo con remolque?,https://www.todotest.com/tests/imgs/0341.jpg,q_deictic_road
71-30,¿Qué debemos hacer a la vista de la señal?,https://www.todotest.com/tests/imgs/s24.jpg,q_sign_or_marking_desc
72-5,¿Una persona en silla de ruedas con motor podrá circular por el arcén de esta vía?,https://www.todotest.com/tests/imgs/0692.jpg,q_deictic_road
72-6,"Si el conductor del vehículo que nos precede señaliza mediante el indicador de dirección que pretende girar a la izquierda pero con el brazo indica que quiere girar a la derecha, ¿a qué señalización atenderemos?",https://www.todotest.com/tests/imgs/0719.jpg,q_sign_or_marking_desc
72-8,¿Qué vehículo tendrá prioridad en esta glorieta?,https://www.todotest.com/tests/imgs/0538.jpg,q_deictic_road
72-15,"La autocaravana de la imagen tiene una MMA de 3700 kg, ¿cuál será su velocidad máxima en esta vía?",https://www.todotest.com/tests/imgs/0703.jpg,q_image_like|q_deictic_road
72-18,¿Circula correctamente este vehículo por el carril de la izquierda si pretende cambiar de dirección hacia ese lado en una intersección todavía lejana?,https://www.todotest.com/tests/imgs/0744.jpg,q_deictic_vehicle
72-27,¿Qué vehículo tendrá prioridad en esta intersección?,https://www.todotest.com/tests/imgs/0677.jpg,q_deictic_road|a_visual_noun_plus_ref
73-5,¿Qué significa esta señal?,https://www.todotest.com/tests/imgs/r5.jpg,q_sign_like|q_sign_or_marking_desc
73-7,¿Qué nos indica esta señal?,https://www.todotest.com/tests/imgs/s11.jpg,q_sign_like|q_sign_or_marking_desc
74-1,"Además de llevar la placa L, ¿qué otras condiciones deben cumplir los conductores noveles?",https://www.todotest.com/tests/imgs/0141.jpg,a_visual_noun_plus_ref
74-30,"En esta intersección, ¿qué vehículo pasará en último lugar si el vehículo rojo gira hacia la izquierda?",https://www.todotest.com/tests/imgs/0007.jpg,q_deictic_road
75-25,¿Qué significa esta señal?,https://www.todotest.com/tests/imgs/0345.jpg,q_sign_like|q_sign_or_marking_desc
76-16,¿Podemos en algún caso circular por el lado izquierdo de una línea continua?,https://www.todotest.com/tests/imgs/0645.jpg,q_sign_or_marking_desc|q_marking_hard
76-17,¿Qué distancia mantendremos con este vehículo que nos precede?,https://www.todotest.com/tests/imgs/0367.jpg,q_deictic_vehicle
76-28,¿Qué velocidad se considera que es anormalmente reducida circulando por esta vía?,https://www.todotest.com/tests/imgs/0162.jpg,q_deictic_road
77-21,¿Qué significa está señal?,https://www.todotest.com/tests/imgs/s61a.jpg,a_visual_noun_plus_ref|q_sign_or_marking_desc
77-30,¿Se puede circular pisando las líneas discontinuas del centro de la calzada en algún caso?,https://www.todotest.com/tests/imgs/0696.jpg,q_sign_or_marking_desc|q_marking_hard
78-9,"El vehículo de la imagen está circulando con la luz antiniebla posterior, ¿es correcto?",https://www.todotest.com/tests/imgs/0699.jpg,q_image_like
78-15,¿Qué indican estas señales?,https://www.todotest.com/tests/imgs/0664.jpg,q_sign_like|q_sign_or_marking_desc
78-22,¿Tiene correctamente situadas las manos en el volante este conductor?,https://www.todotest.com/tests/imgs/0436.jpg,q_deictic_vehicle|q_is_this_pattern
79-1,¿Qué significa esta señal?,https://www.todotest.com/tests/imgs/r309.jpg,q_sign_like|q_sign_or_marking_desc
79-2,"Si entramos en un estrechamiento teniendo esta señal en nuestro sentido y no pudiéramos atravesarlo juntamente con los vehículos que se acercan en sentido contrario, ¿qué vehículo deberá retroceder?",https://www.todotest.com/tests/imgs/r5.jpg,q_sign_like|q_sign_or_marking_desc
79-8,¿Qué significa esta señal?,https://www.todotest.com/tests/imgs/p28.jpg,q_sign_like|q_sign_or_marking_desc
79-25,"Al llegar a la intersección de la imagen, ¿podremos cambiar de dirección hacia la izquierda?",https://www.todotest.com/tests/imgs/0688.jpg,q_image_like
79-28,"Esta señal, ¿qué indica?",https://www.todotest.com/tests/imgs/s19.jpg,q_sign_like|q_sign_or_marking_desc
79-29,"Si circulamos a 70 km/h por el carril central y no hay más tráfico en la calzada, ¿lo hacemos correctamente?",https://www.todotest.com/tests/imgs/s53c.jpg,a_visual_noun_plus_ref
80-12,"A la vista de esta señal, ¿podrá usted efectuar un cambio de sentido?",https://www.todotest.com/tests/imgs/r403b.jpg,q_sign_like|q_sign_or_marking_desc
81-2,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/p32.jpg,q_sign_like|q_sign_or_marking_desc
81-5,¿Cuál será la velocidad máxima en esta vía?,https://www.todotest.com/tests/imgs/0695.jpg,q_deictic_road
83-16,"La prohibición de estacionar, ¿terminará cuando finalice el peligro indicado por la señal superior?",https://www.todotest.com/tests/imgs/0670.jpg,q_sign_or_marking_desc
85-24,"Dentro de poblado, en una vía de tres carriles para el mismo sentido y delimitados por marcas viales, ¿circular por el carril de la izquierda es correcto?",https://www.todotest.com/tests/imgs/0907.jpg,q_sign_or_marking_desc|q_marking_hard
85-27,"El vehículo rojo, ¿dónde se detendrá para realizar el STOP?",https://www.todotest.com/tests/imgs/0693.jpg,a_marking_hard
85-30,"Si el vehículo de la imagen circula a 80 km/h, ¿lo hará correctamente a partir de la señal?",https://www.todotest.com/tests/imgs/0660.jpg,q_image_like|q_sign_or_marking_desc
86-14,"En esta calzada con un carril adicional, ¿qué vehículos circulan correctamente?",https://www.todotest.com/tests/imgs/0658.jpg,q_deictic_road
86-15,A partir de esta señal...,https://www.todotest.com/tests/imgs/s28-2.jpg,q_sign_like
86-28,¿A qué vehículos prohíbe la circulación esta señal?,https://www.todotest.com/tests/imgs/r100.jpg,q_sign_like|q_sign_or_marking_desc
87-7,¿A qué velocidad podrá circular un conductor novel por esta carretera convencional?,https://www.todotest.com/tests/imgs/0178.jpg,q_deictic_road
87-17,¿A qué vehículos prohíbe la entrada esta señal?,https://www.todotest.com/tests/imgs/r106.jpg,q_sign_like|q_sign_or_marking_desc
88-2,¿Se podrá efectuar un cambio de sentido antes de la curva?,https://www.todotest.com/tests/imgs/0001.jpg,a_sign_or_marking_desc
88-10,¿Qué le indica esta señal?,https://www.todotest.com/tests/imgs/p33.jpg,q_sign_like|q_sign_or_marking_desc
88-18,"A la vista de la señal y teniendo en cuenta que circulamos a 90 km/h, ¿podremos utilizar el carril derecho?",https://www.todotest.com/tests/imgs/s50c.jpg,q_sign_or_marking_desc
89-12,"Este panel, ¿qué indica?",https://www.todotest.com/tests/imgs/0050.jpg,q_sign_like|q_sign_or_marking_desc
89-18,¿Qué significa esta señal?,https://www.todotest.com/tests/imgs/p28.jpg,q_sign_like|q_sign_or_marking_desc
89-22,¿Cuál será la velocidad máxima a la que se podrá circular por esta vía?,https://www.todotest.com/tests/imgs/0321.jpg,q_deictic_road
89-27,"A la vista de la imagen, ¿A qué velocidad como máximo podremos circular en esta vía de sentido único con un solo carril?",https://www.todotest.com/tests/imgs/1152.jpg,q_image_like|q_deictic_road
90-15,"En la próxima intersección nos encontramos con la señal de la imagen y con un coche que se nos aproxima por la derecha, ¿quién tendrá prioridad de paso?",https://www.todotest.com/tests/imgs/r3.jpg,q_image_like|q_sign_or_marking_desc
90-23,¿Qué indica esta señal?,https://www.todotest.com/tests/imgs/s26a.jpg,q_sign_like|a_visual_noun_plus_ref|q_sign_or_marking_desc
